Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
100;586;785;0.000024;heapSort
1000;9074;11073;0.000355;heapSort
10000;124282;144281;0.004733;heapSort
100000;1574704;1774703;0.060935;heapSort
1000000;19048282;21048281;0.883126;heapSort
