Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
85000;253445256;254720277;7.574646;shellSort
85500;201704465;202986992;5.966068;shellSort
86000;260308152;261598178;7.825263;shellSort
86500;231223303;232520827;7.243819;shellSort
87000;252246494;253551519;8.000208;shellSort
87500;229817001;231129526;7.582250;shellSort
88000;315673546;316993570;11.299863;shellSort
88500;235427033;236754558;7.689153;shellSort
89000;262373250;263708275;8.083539;shellSort
89500;235650713;236993239;7.222895;shellSort
90000;296679161;298029186;9.152666;shellSort
90500;270561069;271918591;8.490439;shellSort
91000;267810942;269175967;8.383174;shellSort
91500;244204862;245577387;7.538083;shellSort
92000;329049864;330429888;10.303015;shellSort
92500;263201946;264589470;8.356889;shellSort
93000;297052204;298447228;9.394182;shellSort
93500;249271814;250674340;7.806727;shellSort
94000;320048084;321458109;10.000054;shellSort
94500;287072138;288489661;9.118487;shellSort
95000;300938544;302363568;9.527063;shellSort
95500;286752018;288184542;9.372768;shellSort
96000;381001135;382441158;11.994140;shellSort
96500;281056785;282504311;8.780395;shellSort
97000;312252262;313707288;9.771062;shellSort
97500;270942816;272405343;8.685685;shellSort
98000;349168965;350638991;10.773787;shellSort
98500;318912817;320390338;10.262198;shellSort
99000;317709909;319194932;10.157732;shellSort
99500;291782135;293274658;9.398992;shellSort
100000;388483349;389983371;12.372053;shellSort
100001;385429441;386929479;11.885889;shellSort
100002;326396953;327897006;9.846696;shellSort
110002;367949145;369599201;10.725430;shellSort
120002;496322079;498122133;14.372741;shellSort
130002;528679325;530629383;15.582785;shellSort
140002;643052119;645292175;18.996556;shellSort
150002;676813433;679213491;19.955162;shellSort
160002;906988849;909548904;26.710451;shellSort
170002;918649162;921369217;29.175028;shellSort
180002;1066307037;1069187096;35.752879;shellSort
190002;1106060607;1109100665;35.378060;shellSort
190002;1110292871;1113332929;39.914607;shellSort
200002;1374305349;1377505405;46.668784;shellSort
210002;1363053028;1366413085;47.167812;shellSort
220002;1586929948;1590450007;54.982167;shellSort
230002;1621750769;1625430826;56.174266;shellSort
240002;2002944163;2006784220;68.880225;shellSort
250002;1968401403;1972401460;67.052890;shellSort
260002;2215600869;2219760930;74.081843;shellSort
270002;2226739966;2231330027;73.757760;shellSort
280002;2669336326;2674096385;88.505815;shellSort
290002;2585745808;2590675869;87.878034;shellSort
300002;2933870584;2938970645;101.178121;shellSort
310002;2897940611;2903210674;100.232149;shellSort
320002;3610876503;3616316561;121.837708;shellSort
330002;3427762634;3433372692;113.624868;shellSort
340002;3847295840;3853075898;127.905096;shellSort
350002;3775449852;3781399914;116.397101;shellSort
360002;143138395;149258457;143.034130;shellSort
370002;4229729595;4236019656;140.750600;shellSort
380002;436172460;442632521;159.622500;shellSort
390002;303902691;310532755;153.272514;shellSort
400002;1271978091;1278778150;184.262272;shellSort
410002;935520752;942490811;173.206401;shellSort
420002;1510888518;1518028578;192.748034;shellSort
430002;1319547038;1326857101;188.124536;shellSort
440002;2313912151;2321392213;221.254296;shellSort
450002;1914593757;1922243821;208.477281;shellSort
460002;2593585695;2601405755;239.645889;shellSort
470002;2368410766;2376400830;211.779233;shellSort
480002;3820220086;3828380146;251.442557;shellSort
490002;3252016999;3260347061;243.518465;shellSort
500002;3937228725;3945728785;273.156472;shellSort
