Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
98500;2422566296;2422664795;67.264938;insertionSort
99000;2455647805;2455746804;67.946499;insertionSort
99500;2479001564;2479101063;68.953067;insertionSort
100000;2500689712;2500789711;69.243715;insertionSort
100001;2506044899;2506144899;71.290455;insertionSort
100002;2506128907;2506228908;74.229119;insertionSort
110002;3019951163;3020061164;94.830753;insertionSort
120002;3611484026;3611604027;113.919159;insertionSort
120002;3616794447;3616914448;127.099560;insertionSort
130002;4219548597;4219678598;147.324557;insertionSort
140002;626890199;627030200;167.795884;insertionSort
150002;1334111409;1334261410;187.019595;insertionSort
160002;2113319612;2113479613;221.831366;insertionSort
170002;2940821629;2940991630;246.017640;insertionSort
180002;3810636284;3810816285;265.517032;insertionSort
190002;445267260;445457261;298.142214;insertionSort
200002;1400098095;1400298096;337.797194;insertionSort
210002;2418785679;2418995680;368.163362;insertionSort
220002;3486279298;3486499299;405.992806;insertionSort
230002;355264802;355494803;447.977670;insertionSort
240002;1538115956;1538355957;478.895543;insertionSort
250002;2755539977;2755789978;506.093193;insertionSort
260002;3992867803;3993127804;575.576574;insertionSort
270002;1028158434;1028428435;625.905717;insertionSort
280002;2407883244;2408163245;680.597762;insertionSort
290002;3785652814;3785942815;687.009142;insertionSort
300002;1043924240;1044224241;671.262685;insertionSort
310002;2547281414;2547591415;717.645618;insertionSort
320002;4048197783;4048517784;773.813810;insertionSort
330002;1437789909;1438119910;812.155494;insertionSort
340002;3134063346;3134403347;859.118897;insertionSort
350002;574478828;574828829;907.192803;insertionSort
360002;2316352442;2316712443;964.439786;insertionSort
370002;4205230636;4205600637;1020.547642;insertionSort
380002;1747278978;1747658979;1078.286529;insertionSort
390002;3623830675;3624220676;1135.567818;insertionSort
400002;1364168306;1364568307;1195.660793;insertionSort
410002;3384213825;3384623826;1260.551641;insertionSort
420002;1140279397;1140699398;1313.278465;insertionSort
430002;3316945812;3317375813;1382.641934;insertionSort
440002;1128859671;1129299672;1452.694331;insertionSort
450002;3343914549;3344364550;1522.584992;insertionSort
460002;1393231847;1393691848;1602.385542;insertionSort
470002;3655529880;3655999881;1661.426561;insertionSort
470000;3757256831;3757726830;1681.705064;insertionSort
480000;1742338100;1742818099;1738.727837;insertionSort
490000;4082770968;4083260967;1784.968831;insertionSort
500000;2332669344;2333169343;1836.879524;insertionSort
510000;637375914;637885913;1895.541806;insertionSort
520000;3146003912;3146523911;1976.720653;insertionSort
530000;1663106235;1663636234;2052.994480;insertionSort
540000;4231713800;4232253799;2126.155556;insertionSort
550000;2483559032;2484109031;2205.391613;insertionSort
560000;1093361025;1093921024;2254.747129;insertionSort
570000;4015931630;4016501629;2262.969718;insertionSort
580000;2462213535;2462793534;2327.177498;insertionSort
590000;1128782980;1129372979;2394.655762;insertionSort
600000;4210612958;4211212957;2479.336501;insertionSort
610000;2805625150;2806235149;2549.632120;insertionSort
620000;1715747457;1716367456;2644.572248;insertionSort
630000;539922507;540552506;2726.191177;insertionSort
640000;3580729584;3581369583;2808.379211;insertionSort
650000;2454519581;2455169580;2899.538537;insertionSort
660000;1374237953;1374897952;2987.475078;insertionSort
670000;430421563;431091562;3029.213689;insertionSort
680000;3825941421;3826621420;3109.993828;insertionSort
690000;3073290110;3073980109;3205.319290;insertionSort
700000;2299837784;2300537783;3301.275905;insertionSort
710000;1419911879;1420621878;3403.080048;insertionSort
720000;827416943;828136942;3507.307887;insertionSort
730000;4284437333;4285167332;3595.907814;insertionSort
740000;3719061681;3719801680;3708.740959;insertionSort
750000;3355810858;3356560857;3819.359889;insertionSort
760000;2599801714;2600561713;3923.790850;insertionSort
770000;2196275638;2197045637;4023.343125;insertionSort
780000;1791977478;1792757477;4120.644405;insertionSort
790000;1324942800;1325732799;4207.403121;insertionSort
800000;1147496782;1148296781;4329.234351;insertionSort
810000;693268131;694078130;4487.059700;insertionSort
820000;716663187;717483186;4559.757640;insertionSort
830000;492051670;492881669;4651.003921;insertionSort
840000;414448631;415288630;4814.050719;insertionSort
850000;178464012;179314011;4900.114313;insertionSort
860000;187156964;188016963;5045.916884;insertionSort
870000;290918066;291788065;5149.955531;insertionSort
880000;394174879;395054878;5309.541809;insertionSort
890000;404792760;405682759;5376.336014;insertionSort
900000;758990293;759890292;5472.864663;insertionSort
910000;685525056;686435055;5653.194713;insertionSort
920000;745392440;746312439;5718.243090;insertionSort
930000;1273751614;1274681613;5887.200030;insertionSort
940000;1868937831;1869877830;6013.500194;insertionSort
950000;2411070462;2412020461;6116.418891;insertionSort
960000;2786524759;2787484758;6275.440250;insertionSort
970000;3384118094;3385088093;6366.657933;insertionSort
980000;3769566193;3770546192;6509.059117;insertionSort
0;0;0;0.000002;insertionSort
1;0;0;0.000002;insertionSort
2;1;2;0.000001;insertionSort
3;3;5;0.000002;insertionSort
4;3;6;0.000001;insertionSort
5;6;10;0.000003;insertionSort
6;2;7;0.000002;insertionSort
7;6;12;0.000001;insertionSort
8;16;23;0.000002;insertionSort
9;15;23;0.000001;insertionSort
10;11;20;0.000002;insertionSort
11;30;40;0.000002;insertionSort
12;27;38;0.000002;insertionSort
13;42;54;0.000002;insertionSort
14;49;62;0.000003;insertionSort
15;55;69;0.000003;insertionSort
16;72;87;0.000003;insertionSort
17;77;93;0.000003;insertionSort
18;79;96;0.000004;insertionSort
19;108;126;0.000005;insertionSort
20;73;92;0.000005;insertionSort
21;101;121;0.000006;insertionSort
22;137;158;0.000007;insertionSort
23;141;163;0.000008;insertionSort
24;121;144;0.000008;insertionSort
25;158;182;0.000008;insertionSort
26;173;198;0.000006;insertionSort
27;157;183;0.000009;insertionSort
28;179;206;0.000011;insertionSort
29;173;201;0.000010;insertionSort
30;212;241;0.000014;insertionSort
31;231;261;0.000012;insertionSort
32;244;275;0.000013;insertionSort
33;226;258;0.000012;insertionSort
34;368;401;0.000019;insertionSort
35;335;369;0.000010;insertionSort
36;309;344;0.000014;insertionSort
37;306;342;0.000016;insertionSort
38;373;410;0.000018;insertionSort
39;396;434;0.000016;insertionSort
40;328;367;0.000010;insertionSort
41;460;500;0.000016;insertionSort
42;349;390;0.000017;insertionSort
43;434;476;0.000014;insertionSort
44;515;558;0.000019;insertionSort
45;405;449;0.000014;insertionSort
46;559;604;0.000024;insertionSort
47;538;584;0.000027;insertionSort
48;550;597;0.000020;insertionSort
49;560;608;0.000019;insertionSort
50;564;613;0.000017;insertionSort
51;677;727;0.000022;insertionSort
52;719;770;0.000036;insertionSort
53;658;710;0.000023;insertionSort
54;721;774;0.000021;insertionSort
55;721;775;0.000032;insertionSort
56;694;749;0.000032;insertionSort
57;709;765;0.000034;insertionSort
58;887;944;0.000049;insertionSort
59;952;1010;0.000048;insertionSort
60;810;869;0.000038;insertionSort
61;831;891;0.000040;insertionSort
62;897;958;0.000042;insertionSort
63;869;931;0.000044;insertionSort
64;1115;1178;0.000041;insertionSort
65;1008;1072;0.000052;insertionSort
66;1215;1280;0.000052;insertionSort
67;1030;1096;0.000037;insertionSort
68;1006;1073;0.000040;insertionSort
69;1291;1359;0.000057;insertionSort
70;1245;1314;0.000044;insertionSort
71;1313;1383;0.000057;insertionSort
72;1273;1344;0.000043;insertionSort
73;1187;1259;0.000045;insertionSort
74;1382;1455;0.000067;insertionSort
75;1356;1430;0.000066;insertionSort
76;1509;1584;0.000056;insertionSort
77;1400;1476;0.000044;insertionSort
78;1428;1505;0.000041;insertionSort
79;1543;1621;0.000080;insertionSort
80;1554;1633;0.000076;insertionSort
81;1666;1746;0.000047;insertionSort
82;1801;1882;0.000056;insertionSort
83;1849;1931;0.000071;insertionSort
84;1776;1859;0.000092;insertionSort
85;1747;1831;0.000077;insertionSort
86;1927;2012;0.000099;insertionSort
87;2000;2086;0.000090;insertionSort
88;1945;2032;0.000077;insertionSort
89;2017;2105;0.000066;insertionSort
90;1906;1995;0.000089;insertionSort
91;1744;1834;0.000081;insertionSort
92;2242;2333;0.000063;insertionSort
93;2171;2263;0.000068;insertionSort
94;2423;2516;0.000083;insertionSort
95;2208;2302;0.000089;insertionSort
96;2130;2225;0.000102;insertionSort
97;1960;2056;0.000077;insertionSort
98;2478;2575;0.000080;insertionSort
99;2583;2681;0.000119;insertionSort
100;2589;2688;0.000080;insertionSort
101;2490;2590;0.000098;insertionSort
102;2630;2731;0.000089;insertionSort
103;2660;2762;0.000084;insertionSort
104;2542;2645;0.000086;insertionSort
105;2941;3045;0.000144;insertionSort
106;2913;3018;0.000089;insertionSort
107;2923;3029;0.000082;insertionSort
108;3057;3164;0.000137;insertionSort
109;3064;3172;0.000103;insertionSort
110;3043;3152;0.000093;insertionSort
111;3080;3190;0.000086;insertionSort
112;3339;3450;0.000154;insertionSort
113;3705;3817;0.000104;insertionSort
114;3422;3535;0.000117;insertionSort
115;3332;3446;0.000102;insertionSort
116;3224;3339;0.000159;insertionSort
117;3356;3472;0.000130;insertionSort
118;3370;3487;0.000113;insertionSort
119;3636;3754;0.000114;insertionSort
120;3998;4117;0.000191;insertionSort
121;3329;3449;0.000143;insertionSort
122;3688;3809;0.000129;insertionSort
123;3853;3975;0.000128;insertionSort
124;3581;3704;0.000119;insertionSort
125;4059;4183;0.000177;insertionSort
126;4339;4464;0.000133;insertionSort
127;4200;4326;0.000208;insertionSort
128;4200;4327;0.000181;insertionSort
129;4106;4234;0.000130;insertionSort
130;4233;4362;0.000131;insertionSort
131;3851;3981;0.000178;insertionSort
132;4505;4636;0.000135;insertionSort
133;3757;3889;0.000142;insertionSort
134;4111;4244;0.000119;insertionSort
135;4242;4376;0.000197;insertionSort
136;4640;4775;0.000132;insertionSort
137;4812;4948;0.000133;insertionSort
138;4682;4819;0.000135;insertionSort
139;4421;4559;0.000156;insertionSort
140;5425;5564;0.000150;insertionSort
141;5286;5426;0.000149;insertionSort
142;5036;5177;0.000152;insertionSort
143;4959;5101;0.000137;insertionSort
144;5239;5382;0.000165;insertionSort
145;5626;5770;0.000233;insertionSort
146;5302;5447;0.000248;insertionSort
147;5334;5480;0.000155;insertionSort
148;5509;5656;0.000163;insertionSort
149;5338;5486;0.000159;insertionSort
150;5669;5818;0.000189;insertionSort
151;5649;5799;0.000195;insertionSort
152;5458;5609;0.000158;insertionSort
153;5444;5596;0.000186;insertionSort
154;6081;6234;0.000191;insertionSort
155;6244;6398;0.000188;insertionSort
156;5697;5852;0.000170;insertionSort
157;6482;6638;0.000255;insertionSort
158;5936;6093;0.000176;insertionSort
159;6159;6317;0.000293;insertionSort
160;6611;6770;0.000200;insertionSort
161;6340;6500;0.000216;insertionSort
162;6180;6341;0.000317;insertionSort
163;6843;7005;0.000341;insertionSort
164;6600;6763;0.000198;insertionSort
165;6818;6982;0.000219;insertionSort
166;7103;7268;0.000220;insertionSort
167;7533;7699;0.000225;insertionSort
168;6847;7014;0.000189;insertionSort
169;7323;7491;0.000217;insertionSort
170;7164;7333;0.000199;insertionSort
171;6885;7055;0.000190;insertionSort
172;7791;7962;0.000237;insertionSort
173;7269;7441;0.000319;insertionSort
174;7495;7668;0.000214;insertionSort
175;7490;7664;0.000212;insertionSort
176;7066;7241;0.000204;insertionSort
177;7850;8026;0.000283;insertionSort
178;8244;8421;0.000257;insertionSort
179;8344;8522;0.000305;insertionSort
180;8060;8239;0.000346;insertionSort
181;8633;8813;0.000355;insertionSort
182;8075;8256;0.000237;insertionSort
183;8878;9060;0.000267;insertionSort
184;7626;7809;0.000350;insertionSort
185;7763;7947;0.000356;insertionSort
186;8747;8932;0.000253;insertionSort
187;8560;8746;0.000266;insertionSort
188;9246;9433;0.000273;insertionSort
189;8586;8774;0.000275;insertionSort
190;9435;9624;0.000287;insertionSort
191;9145;9335;0.000269;insertionSort
192;9386;9577;0.000286;insertionSort
193;9458;9650;0.000427;insertionSort
194;9284;9477;0.000260;insertionSort
195;9424;9618;0.000278;insertionSort
196;9404;9599;0.000418;insertionSort
197;9263;9459;0.000279;insertionSort
198;8811;9008;0.000394;insertionSort
199;9126;9324;0.000284;insertionSort
200;9670;9869;0.000261;insertionSort
201;9702;9902;0.000299;insertionSort
202;10879;11080;0.000333;insertionSort
203;9788;9990;0.000398;insertionSort
204;10762;10965;0.000529;insertionSort
205;10511;10715;0.000301;insertionSort
206;9755;9960;0.000299;insertionSort
207;10061;10267;0.000483;insertionSort
208;10703;10910;0.000497;insertionSort
209;10888;11096;0.000310;insertionSort
210;12326;12535;0.000592;insertionSort
211;10601;10811;0.000466;insertionSort
212;11707;11918;0.000345;insertionSort
213;11472;11684;0.000346;insertionSort
214;11473;11686;0.000559;insertionSort
215;11408;11622;0.000515;insertionSort
216;11372;11587;0.000340;insertionSort
217;11129;11345;0.000316;insertionSort
218;12390;12607;0.000369;insertionSort
219;12718;12936;0.000380;insertionSort
220;11962;12181;0.000347;insertionSort
221;12086;12306;0.000367;insertionSort
222;11968;12189;0.000361;insertionSort
223;12235;12457;0.000562;insertionSort
224;13137;13360;0.000656;insertionSort
225;12311;12535;0.000613;insertionSort
226;12270;12495;0.000585;insertionSort
227;13034;13260;0.000494;insertionSort
228;12277;12504;0.000362;insertionSort
229;13561;13789;0.000393;insertionSort
230;13291;13520;0.000420;insertionSort
231;13034;13264;0.000651;insertionSort
232;14062;14293;0.000597;insertionSort
233;13967;14199;0.000492;insertionSort
234;13966;14199;0.000399;insertionSort
235;13593;13827;0.000575;insertionSort
236;14407;14642;0.000437;insertionSort
237;12470;12706;0.000620;insertionSort
238;14806;15043;0.000737;insertionSort
239;13916;14154;0.000638;insertionSort
240;13818;14057;0.000663;insertionSort
241;14806;15046;0.000449;insertionSort
242;14473;14714;0.000432;insertionSort
243;14530;14772;0.000427;insertionSort
244;15041;15284;0.000437;insertionSort
245;15064;15308;0.000484;insertionSort
246;14541;14786;0.000423;insertionSort
247;16529;16775;0.000484;insertionSort
248;15349;15596;0.000443;insertionSort
249;16118;16366;0.000470;insertionSort
250;15052;15301;0.000759;insertionSort
251;16717;16967;0.000461;insertionSort
252;15986;16237;0.000469;insertionSort
253;15841;16093;0.000463;insertionSort
254;16644;16897;0.000475;insertionSort
255;15377;15631;0.000452;insertionSort
256;15554;15809;0.000447;insertionSort
257;15759;16015;0.000495;insertionSort
258;16792;17049;0.000489;insertionSort
259;16832;17090;0.000782;insertionSort
260;18234;18493;0.000536;insertionSort
261;15336;15596;0.000453;insertionSort
262;16238;16499;0.000490;insertionSort
263;16925;17187;0.000469;insertionSort
264;16764;17027;0.000495;insertionSort
265;18804;19068;0.000775;insertionSort
266;17422;17687;0.000810;insertionSort
267;18884;19150;0.000547;insertionSort
268;18629;18896;0.000541;insertionSort
269;18638;18906;0.000537;insertionSort
270;17544;17813;0.000541;insertionSort
271;18982;19252;0.000544;insertionSort
272;19318;19589;0.000942;insertionSort
273;19069;19341;0.000544;insertionSort
274;18737;19010;0.000543;insertionSort
275;19526;19800;0.000560;insertionSort
276;19467;19742;0.000583;insertionSort
277;18529;18805;0.000555;insertionSort
278;19861;20138;0.000565;insertionSort
279;18044;18322;0.000617;insertionSort
280;19585;19864;0.000900;insertionSort
281;19383;19663;0.000562;insertionSort
282;19991;20272;0.000605;insertionSort
283;19585;19867;0.000669;insertionSort
284;18921;19204;0.000604;insertionSort
285;20032;20316;0.000689;insertionSort
286;19206;19491;0.000550;insertionSort
287;20694;20980;0.000592;insertionSort
288;22494;22781;0.000865;insertionSort
289;20899;21187;0.000611;insertionSort
290;20766;21055;0.000847;insertionSort
291;22488;22778;0.000939;insertionSort
292;23121;23412;0.001206;insertionSort
293;20628;20920;0.001041;insertionSort
294;22683;22976;0.001143;insertionSort
295;21537;21831;0.001125;insertionSort
296;21844;22139;0.001100;insertionSort
297;21392;21688;0.001115;insertionSort
298;19675;19972;0.000882;insertionSort
299;23760;24058;0.000690;insertionSort
300;22778;23077;0.000628;insertionSort
301;22085;22385;0.000631;insertionSort
302;23553;23854;0.000689;insertionSort
303;22823;23125;0.000670;insertionSort
304;24184;24487;0.000704;insertionSort
305;24468;24772;0.001006;insertionSort
306;22324;22629;0.000653;insertionSort
307;23366;23672;0.001028;insertionSort
308;23100;23407;0.000773;insertionSort
309;23761;24069;0.000854;insertionSort
310;24112;24421;0.000848;insertionSort
311;25343;25653;0.001198;insertionSort
312;24512;24823;0.000997;insertionSort
313;24522;24834;0.001184;insertionSort
314;23480;23793;0.001141;insertionSort
315;23221;23535;0.001145;insertionSort
316;25838;26153;0.000985;insertionSort
317;24130;24446;0.000719;insertionSort
318;25781;26098;0.000789;insertionSort
319;24906;25224;0.001129;insertionSort
320;24748;25067;0.000904;insertionSort
321;26510;26830;0.001304;insertionSort
322;26361;26682;0.001302;insertionSort
323;27314;27636;0.001083;insertionSort
324;26623;26946;0.001029;insertionSort
325;26469;26793;0.000961;insertionSort
326;26838;27163;0.001071;insertionSort
327;26325;26651;0.001254;insertionSort
328;26377;26704;0.001199;insertionSort
329;27336;27664;0.000832;insertionSort
330;29650;29979;0.001218;insertionSort
331;27669;27999;0.001354;insertionSort
332;26894;27225;0.001323;insertionSort
333;27295;27627;0.000878;insertionSort
334;28240;28573;0.000873;insertionSort
335;28296;28630;0.000837;insertionSort
336;27943;28278;0.001059;insertionSort
337;28765;29101;0.001220;insertionSort
338;29206;29543;0.001275;insertionSort
339;27557;27895;0.001242;insertionSort
340;29596;29935;0.001290;insertionSort
341;28678;29018;0.000938;insertionSort
342;28668;29009;0.001050;insertionSort
343;28198;28540;0.001168;insertionSort
344;30113;30456;0.001459;insertionSort
345;29486;29830;0.001304;insertionSort
346;30499;30844;0.001022;insertionSort
347;27912;28258;0.001080;insertionSort
348;29341;29688;0.001076;insertionSort
349;31279;31627;0.001324;insertionSort
350;29561;29910;0.001460;insertionSort
351;31883;32233;0.000925;insertionSort
352;32184;32535;0.001593;insertionSort
353;30657;31009;0.001226;insertionSort
354;30621;30974;0.001066;insertionSort
355;30483;30837;0.001095;insertionSort
356;32630;32985;0.001503;insertionSort
357;30470;30826;0.001313;insertionSort
358;33057;33414;0.001107;insertionSort
359;32902;33260;0.001256;insertionSort
360;31191;31550;0.001009;insertionSort
361;31600;31960;0.001023;insertionSort
362;32472;32833;0.001032;insertionSort
363;33526;33888;0.000992;insertionSort
364;33096;33459;0.000945;insertionSort
365;33527;33891;0.001179;insertionSort
366;33641;34006;0.001265;insertionSort
367;32941;33307;0.001642;insertionSort
368;34732;35099;0.001071;insertionSort
369;35977;36345;0.001291;insertionSort
370;35020;35389;0.001040;insertionSort
371;33772;34142;0.001070;insertionSort
372;35133;35504;0.000965;insertionSort
373;35174;35546;0.001042;insertionSort
374;35898;36271;0.001083;insertionSort
375;37163;37537;0.001442;insertionSort
376;35470;35845;0.001014;insertionSort
377;36961;37337;0.001055;insertionSort
378;35454;35831;0.001030;insertionSort
379;34717;35095;0.000996;insertionSort
380;36002;36381;0.001074;insertionSort
381;37582;37962;0.001115;insertionSort
382;32338;32719;0.001259;insertionSort
383;35015;35397;0.001515;insertionSort
384;35944;36327;0.001686;insertionSort
385;36004;36388;0.001114;insertionSort
386;38804;39189;0.001132;insertionSort
387;37402;37788;0.001045;insertionSort
388;36471;36858;0.001088;insertionSort
389;36939;37327;0.001157;insertionSort
390;40022;40411;0.001150;insertionSort
391;37428;37818;0.001058;insertionSort
392;39376;39767;0.001616;insertionSort
393;37062;37454;0.001080;insertionSort
394;38914;39307;0.001956;insertionSort
395;38027;38421;0.001103;insertionSort
396;38435;38830;0.001904;insertionSort
397;39138;39534;0.001371;insertionSort
398;37898;38295;0.001092;insertionSort
399;38581;38979;0.001192;insertionSort
400;39940;40339;0.001139;insertionSort
401;40553;40953;0.001363;insertionSort
402;39441;39842;0.001916;insertionSort
403;41885;42287;0.002086;insertionSort
