Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
144500;2350426;2639425;0.089263;heapSort
145000;2358873;2648872;0.089062;heapSort
145500;2367884;2658883;0.097200;heapSort
146000;2376234;2668233;0.089365;heapSort
146500;2385881;2678880;0.096911;heapSort
147000;2394210;2688209;0.093848;heapSort
147500;2403363;2698362;0.103016;heapSort
148000;2412138;2708137;0.111658;heapSort
148500;2421366;2718365;0.098850;heapSort
149000;2430424;2728423;0.094371;heapSort
149500;2438792;2737791;0.106399;heapSort
150000;2447694;2747693;0.092113;heapSort
150500;2457409;2758408;0.114387;heapSort
151000;2466160;2768159;0.099123;heapSort
151500;2474392;2777391;0.100162;heapSort
152000;2484239;2788238;0.095293;heapSort
152500;2492628;2797627;0.103370;heapSort
153000;2502246;2808245;0.099424;heapSort
153500;2510783;2817782;0.109341;heapSort
154000;2519782;2827781;0.110331;heapSort
154500;2528429;2837428;0.095507;heapSort
155000;2537544;2847543;0.105510;heapSort
155500;2546323;2857322;0.106982;heapSort
156000;2555440;2867439;0.095554;heapSort
156500;2563987;2876986;0.108565;heapSort
157000;2572698;2886697;0.101387;heapSort
157500;2582214;2897213;0.097464;heapSort
158000;2590796;2906795;0.108097;heapSort
158500;2600638;2917637;0.097310;heapSort
159000;2609675;2927674;0.107569;heapSort
159500;2618894;2937893;0.098542;heapSort
160000;2627015;2947014;0.105752;heapSort
160500;2636480;2957479;0.119146;heapSort
161000;2644683;2966682;0.125489;heapSort
161500;2654092;2977091;0.118370;heapSort
162000;2662837;2986836;0.121495;heapSort
162500;2671798;2996797;0.104549;heapSort
163000;2681333;3007332;0.108043;heapSort
163500;2689941;3016940;0.109105;heapSort
164000;2699078;3027077;0.122042;heapSort
164500;2708191;3037190;0.122274;heapSort
165000;2716858;3046857;0.103149;heapSort
165500;2725779;3056778;0.117880;heapSort
166000;2735191;3067190;0.103450;heapSort
166500;2743719;3076718;0.114060;heapSort
167000;2753280;3087279;0.123431;heapSort
167500;2761960;3096959;0.124249;heapSort
168000;2770940;3106939;0.117308;heapSort
168500;2780113;3117112;0.105153;heapSort
169000;2788987;3126986;0.120154;heapSort
169500;2798157;3137156;0.107539;heapSort
170000;2807244;3147243;0.106944;heapSort
170500;2815744;3156743;0.122665;heapSort
171000;2825464;3167463;0.106042;heapSort
171500;2833972;3176971;0.114482;heapSort
172000;2842660;3186659;0.118808;heapSort
172500;2852419;3197418;0.117899;heapSort
173000;2860431;3206430;0.115912;heapSort
173500;2870379;3217378;0.121292;heapSort
174000;2879279;3227278;0.120618;heapSort
174500;2888444;3237443;0.129483;heapSort
175000;2897152;3247151;0.109014;heapSort
175500;2906161;3257160;0.118711;heapSort
176000;2915377;3267376;0.112461;heapSort
176500;2924154;3277153;0.109574;heapSort
177000;2932887;3286886;0.128325;heapSort
177500;2943213;3298212;0.128728;heapSort
178000;2951836;3307835;0.117660;heapSort
178500;2960614;3317613;0.131497;heapSort
179000;2969787;3327786;0.122182;heapSort
179500;2978244;3337243;0.113885;heapSort
180000;2987082;3347081;0.116267;heapSort
180500;2996220;3357219;0.119822;heapSort
181000;3005680;3367679;0.127732;heapSort
181500;3014024;3377023;0.128933;heapSort
182000;3023565;3387564;0.121358;heapSort
