Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
29500;218953442;329462816;7.798165;shakerSort
30000;225788435;337874688;8.154791;shakerSort
30500;232693152;350121222;8.377438;shakerSort
31000;239994829;360142388;8.614120;shakerSort
31500;248162920;372156742;8.842070;shakerSort
32000;256025907;385801616;9.183590;shakerSort
32500;265553757;399082888;9.425829;shakerSort
33000;273508122;408951888;9.713756;shakerSort
33500;282425781;422962936;10.104424;shakerSort
34000;289708264;434992128;10.481444;shakerSort
34500;296444850;446774688;10.586598;shakerSort
35000;305772366;458481200;10.931514;shakerSort
35500;315393569;473568488;11.332855;shakerSort
36000;325301812;487795000;11.634271;shakerSort
36500;331153724;497194420;11.765396;shakerSort
37000;342526307;512263200;12.309165;shakerSort
37500;349391619;526442598;12.429176;shakerSort
38000;360434875;541537998;12.910378;shakerSort
38500;371976604;554957192;13.180460;shakerSort
39000;379461861;571737550;13.522441;shakerSort
39500;389740013;585666080;14.051291;shakerSort
40000;399041372;597834168;14.180119;shakerSort
40500;408700853;615539008;14.506170;shakerSort
41000;419635742;630743838;14.846010;shakerSort
41500;430311298;645636200;15.736239;shakerSort
42000;442043947;666116580;17.153361;shakerSort
42500;451862988;678532182;18.492500;shakerSort
43000;461308554;693654416;16.997362;shakerSort
43500;474162119;714009942;17.828424;shakerSort
44000;484852205;725515758;18.010363;shakerSort
44500;497244465;745013060;19.093501;shakerSort
45000;506308367;760521200;18.851396;shakerSort
45500;517355079;778273888;19.522485;shakerSort
46000;534089157;803207262;20.454647;shakerSort
46500;540370043;811006476;20.290075;shakerSort
47000;553106121;832052176;20.686684;shakerSort
47500;564873200;849220038;21.458302;shakerSort
48000;574484946;864095992;21.498335;shakerSort
48500;590104544;887043988;21.495670;shakerSort
49000;598140450;900717902;21.599444;shakerSort
49500;612217384;920993216;22.568919;shakerSort
50000;624393605;937849902;22.253822;shakerSort
50500;636669984;955383528;23.161621;shakerSort
51000;648907927;975451496;23.798685;shakerSort
51500;664217659;995880000;24.122301;shakerSort
52000;674567211;1014805520;24.222058;shakerSort
52500;693414664;1038093958;25.258986;shakerSort
53000;698749309;1050852988;25.166150;shakerSort
53500;716217297;1076759558;24.937490;shakerSort
54000;726902584;1094390456;25.219171;shakerSort
54500;741136181;1110676022;25.465293;shakerSort
55000;757467627;1138734860;26.200850;shakerSort
55500;770077315;1157559540;26.704525;shakerSort
56000;782474482;1175187580;27.109322;shakerSort
56500;796835330;1197658550;27.806553;shakerSort
57000;813102943;1221361988;28.144292;shakerSort
57500;823523210;1237886438;28.401492;shakerSort
58000;844561179;1264712840;29.536681;shakerSort
58500;855358309;1284279238;29.921328;shakerSort
59000;875667627;1310228888;30.647645;shakerSort
59500;885213269;1328010152;30.792682;shakerSort
60000;896798611;1349309736;31.144485;shakerSort
60500;913939307;1370231208;31.631389;shakerSort
61000;929612426;1394337422;32.182845;shakerSort
61500;945659994;1422087808;32.665331;shakerSort
62000;963469955;1445675888;32.632504;shakerSort
62500;977205213;1464875000;33.110510;shakerSort
63000;991060483;1489634200;33.661121;shakerSort
63500;1006798656;1510441398;34.287085;shakerSort
64000;1024356838;1538620638;34.982374;shakerSort
64500;1039543452;1557575208;35.002123;shakerSort
65000;1058062355;1584407500;35.774305;shakerSort
65500;1068185243;1606745702;36.503576;shakerSort
66000;1086945033;1631551260;36.678066;shakerSort
66500;1110507899;1662094616;37.347462;shakerSort
67000;1121257340;1680758958;37.961569;shakerSort
67500;1137595745;1707107782;38.268221;shakerSort
68000;1157421677;1734373940;38.964913;shakerSort
68500;1177496681;1768600902;39.836303;shakerSort
69000;1188733497;1784753838;40.271126;shakerSort
69500;1206895880;1816406592;40.803818;shakerSort
70000;1230308546;1845245358;41.645901;shakerSort
70500;1244547341;1869260392;42.630350;shakerSort
71000;1260028311;1902000380;42.930562;shakerSort
71500;1271737447;1915591368;43.457615;shakerSort
72000;1294379676;1946517550;43.920752;shakerSort
72500;1313310919;1968190550;44.803444;shakerSort
73000;1333617342;2006235672;45.186356;shakerSort
73500;1352580633;2033137200;45.793141;shakerSort
74000;1365203766;2049164156;46.515038;shakerSort
74500;1385510361;2081381000;47.259428;shakerSort
75000;1405714914;2106484536;48.307344;shakerSort
75500;1426011741;2138348550;48.736772;shakerSort
76000;1444622194;2170704312;49.397495;shakerSort
76500;1466818155;2196619596;49.976825;shakerSort
77000;1475944493;2210926158;49.884337;shakerSort
77500;1501717098;2253544520;50.718553;shakerSort
78000;1518582230;2281694988;51.077937;shakerSort
78500;1546113203;2318595648;52.204656;shakerSort
79000;1574310154;2359765982;53.346751;shakerSort
79500;1580711554;2366751222;53.559795;shakerSort
80000;1593539399;2397838542;53.774022;shakerSort
80500;1616328001;2428281488;54.518754;shakerSort
81000;1637204217;2453556888;55.108696;shakerSort
81500;1660813116;2494588518;56.344481;shakerSort
82000;1688711559;2529353568;57.057045;shakerSort
82500;1700845123;2556093360;57.376982;shakerSort
83000;1715699451;2583250496;57.975616;shakerSort
83500;1731616878;2601687318;59.151724;shakerSort
84000;1770688887;2658471598;60.239011;shakerSort
84500;1779433871;2670184688;60.757224;shakerSort
85000;1803490946;2709927416;61.063368;shakerSort
85500;1830739931;2748809688;62.510691;shakerSort
86000;1853013758;2787848888;63.071612;shakerSort
86500;1877059594;2817097940;63.593436;shakerSort
87000;1892355892;2846275438;64.254481;shakerSort
87500;1907833537;2862367700;64.928406;shakerSort
88000;1937369369;2908263296;65.721447;shakerSort
88500;1963674457;2956685988;66.551868;shakerSort
89000;1981188039;2969974460;67.499640;shakerSort
89500;2003214085;3002232102;68.198642;shakerSort
90000;2025054437;3047286238;68.672021;shakerSort
90500;2045024478;3074192516;68.092414;shakerSort
91000;2065571260;3103964020;69.181212;shakerSort
91500;2090350443;3141468660;69.951624;shakerSort
92000;2112077629;3170132472;70.279342;shakerSort
92500;2138339921;3206280000;70.972729;shakerSort
93000;2159107232;3242816928;71.672572;shakerSort
93500;2189182374;3285065382;72.580639;shakerSort
94000;2214157802;3325919888;73.623018;shakerSort
94500;2232841125;3346669192;73.663811;shakerSort
95000;2250889251;3375236568;73.503124;shakerSort
95500;2280904018;3424244216;74.467427;shakerSort
96000;2305426380;3470831950;75.355542;shakerSort
96500;2326758912;3484506176;75.967670;shakerSort
97000;2344326754;3515536152;76.571877;shakerSort
97500;2377529671;3561965760;77.631229;shakerSort
98000;2396950156;3598263822;78.300530;shakerSort
98500;2422566296;3635682792;79.100562;shakerSort
99000;2455647805;3676562712;80.092507;shakerSort
99500;2479001564;3712991718;80.858043;shakerSort
100000;2500689712;3751649456;81.587755;shakerSort
100001;2506044899;3759681569;83.561585;shakerSort
190002;460628451;680864896;325.767073;shakerSort
190002;460628451;680864896;364.069397;shakerSort
200002;1441050630;2158803936;390.690604;shakerSort
210002;2438524579;3685101296;434.884926;shakerSort
220002;3500786665;954500160;456.515271;shakerSort
230002;362430167;2678315330;516.992892;shakerSort
240002;1514495346;109794810;559.037722;shakerSort
250002;2746423874;1979529942;615.766358;shakerSort
260002;4016382851;3910228144;632.433808;shakerSort
270002;1060304797;1556352354;707.562012;shakerSort
280002;2435928856;3639154426;776.704885;shakerSort
290002;3854554684;1506198166;838.369036;shakerSort
300002;1004309751;3687028898;812.762233;shakerSort
310002;2552162170;1718647834;832.590607;shakerSort
320002;4102352142;4078793550;897.220137;shakerSort
330002;1442925413;2225991056;950.199140;shakerSort
340002;3151428092;405596678;1001.921013;shakerSort
350002;457160735;2929319920;1055.348013;shakerSort
360002;2324832173;1330329522;1124.443383;shakerSort
370002;4182177248;4129655734;1189.343676;shakerSort
380002;1793852446;2667158938;1258.061340;shakerSort
390002;3656839542;1258071234;1325.194799;shakerSort
400002;1316731765;4095362496;1394.423069;shakerSort
410002;3439663173;3030780250;1457.320630;shakerSort
420002;1133102788;1658869042;1535.513250;shakerSort
430002;3218355240;602970528;1615.598654;shakerSort
440002;1119651976;3854555824;1692.422190;shakerSort
450002;3382384981;2981523202;1782.091225;shakerSort
460002;1314576881;2009529014;1849.058594;shakerSort
460000;1424502223;2053697048;1887.410820;shakerSort
470000;3647589335;1169399656;1953.993017;shakerSort
480000;1676603484;387984100;2007.202496;shakerSort
490000;4187544605;4215524152;2072.111674;shakerSort
500000;2427484500;3663094334;2149.391243;shakerSort
510000;550198483;2950991908;2233.301450;shakerSort
520000;3235397339;2671888864;2322.738850;shakerSort
530000;1415178202;2221970512;2406.133417;shakerSort
540000;4203313655;2071065296;2470.705418;shakerSort
550000;2712892673;1971576504;2509.413001;shakerSort
560000;1063421736;1693821584;2583.667374;shakerSort
570000;3916776919;1652481912;2668.112954;shakerSort
580000;2586047739;1628132256;2774.071952;shakerSort
590000;1052579208;1563902078;2853.618877;shakerSort
600000;4204744370;1969342382;2953.414973;shakerSort
610000;2857334909;2260056078;3047.171874;shakerSort
620000;1484997200;2338547982;3139.176013;shakerSort
630000;463043674;2873480718;3265.232696;shakerSort
640000;3643077479;3303660942;3314.606689;shakerSort
650000;2480562911;3711372894;3396.035683;shakerSort
660000;1523825071;130022174;3502.075034;shakerSort
670000;611425379;816019052;3612.693798;shakerSort
680000;3859600798;1628504960;3726.722521;shakerSort
690000;2980666272;2373094852;3838.649040;shakerSort
700000;2334433245;3542189924;3956.624918;shakerSort
710000;1344449381;33021312;4070.575854;shakerSort
720000;695461594;1361338476;4212.164684;shakerSort
730000;46501686;2209130936;4324.286148;shakerSort
740000;3489039953;3162033400;4430.505090;shakerSort
750000;3135527728;591311598;4531.636527;shakerSort
760000;2590369259;1935211000;4666.741368;shakerSort
770000;2216431737;3518837376;4840.533685;shakerSort
780000;1832886980;698364734;4917.120695;shakerSort
790000;1355774174;2159028078;5027.499947;shakerSort
800000;1111410179;3771598636;5209.932465;shakerSort
810000;670793700;1238943480;5311.859765;shakerSort
820000;538453326;2880279214;5462.070579;shakerSort
830000;603252394;746084216;5651.515734;shakerSort
840000;374831616;2484732604;5715.673544;shakerSort
850000;285233013;347760224;5840.855725;shakerSort
860000;295901913;2534002688;6029.084781;shakerSort
870000;87300096;169452664;6100.532496;shakerSort
880000;356986458;2797724556;6294.901222;shakerSort
890000;599943526;570358552;6425.432984;shakerSort
900000;776798895;3126137876;6548.954369;shakerSort
910000;828545626;1207924286;6727.842060;shakerSort
920000;1256270502;4145044984;6836.100351;shakerSort
0;0;1;0.000001;shakerSort
1;0;1;0.000001;shakerSort
2;1;2;0.000001;shakerSort
3;3;5;0.000001;shakerSort
4;3;8;0.000001;shakerSort
5;6;12;0.000002;shakerSort
6;2;10;0.000001;shakerSort
7;6;20;0.000002;shakerSort
8;16;30;0.000002;shakerSort
9;15;33;0.000002;shakerSort
10;11;26;0.000002;shakerSort
11;30;56;0.000003;shakerSort
12;27;64;0.000003;shakerSort
13;42;80;0.000004;shakerSort
14;49;74;0.000004;shakerSort
15;55;100;0.000003;shakerSort
16;72;116;0.000005;shakerSort
17;77;120;0.000007;shakerSort
18;79;138;0.000006;shakerSort
19;108;173;0.000008;shakerSort
20;73;150;0.000004;shakerSort
21;101;171;0.000005;shakerSort
22;137;210;0.000009;shakerSort
23;141;247;0.000009;shakerSort
24;121;228;0.000008;shakerSort
25;158;263;0.000010;shakerSort
26;173;298;0.000011;shakerSort
27;157;267;0.000009;shakerSort
28;179;332;0.000010;shakerSort
29;173;323;0.000011;shakerSort
30;212;322;0.000011;shakerSort
31;231;383;0.000022;shakerSort
32;244;440;0.000015;shakerSort
33;226;417;0.000014;shakerSort
34;368;528;0.000013;shakerSort
35;335;563;0.000013;shakerSort
36;309;486;0.000012;shakerSort
37;306;557;0.000016;shakerSort
38;373;624;0.000023;shakerSort
39;396;633;0.000022;shakerSort
40;328;600;0.000012;shakerSort
41;460;713;0.000024;shakerSort
42;349;570;0.000020;shakerSort
43;434;763;0.000024;shakerSort
44;515;806;0.000026;shakerSort
45;405;725;0.000024;shakerSort
46;559;896;0.000020;shakerSort
47;538;863;0.000019;shakerSort
48;550;888;0.000031;shakerSort
49;560;863;0.000030;shakerSort
50;564;962;0.000032;shakerSort
51;677;1036;0.000040;shakerSort
52;719;1208;0.000039;shakerSort
53;658;1067;0.000036;shakerSort
54;721;1170;0.000039;shakerSort
55;721;1248;0.000026;shakerSort
56;694;1056;0.000037;shakerSort
57;709;1260;0.000037;shakerSort
58;887;1418;0.000031;shakerSort
59;952;1499;0.000052;shakerSort
60;810;1350;0.000039;shakerSort
61;831;1380;0.000033;shakerSort
62;897;1378;0.000049;shakerSort
63;869;1407;0.000031;shakerSort
64;1115;1736;0.000060;shakerSort
65;1008;1663;0.000055;shakerSort
66;1215;1786;0.000061;shakerSort
67;1030;1764;0.000057;shakerSort
68;1006;1800;0.000066;shakerSort
69;1291;2093;0.000057;shakerSort
70;1245;1906;0.000060;shakerSort
71;1313;2100;0.000048;shakerSort
72;1273;2048;0.000043;shakerSort
73;1187;1904;0.000050;shakerSort
74;1382;2288;0.000055;shakerSort
75;1356;2165;0.000067;shakerSort
76;1509;2344;0.000076;shakerSort
77;1400;2204;0.000058;shakerSort
78;1428;2358;0.000051;shakerSort
79;1543;2360;0.000077;shakerSort
80;1554;2656;0.000053;shakerSort
81;1666;2633;0.000073;shakerSort
82;1801;2750;0.000069;shakerSort
83;1849;2900;0.000065;shakerSort
84;1776;2806;0.000091;shakerSort
85;1747;2965;0.000077;shakerSort
86;1927;2976;0.000106;shakerSort
87;2000;3063;0.000079;shakerSort
88;1945;3072;0.000110;shakerSort
89;2017;3239;0.000103;shakerSort
90;1906;3250;0.000065;shakerSort
91;1744;3036;0.000063;shakerSort
92;2242;3584;0.000088;shakerSort
93;2171;3443;0.000106;shakerSort
94;2423;3578;0.000092;shakerSort
95;2208;3500;0.000086;shakerSort
96;2130;3456;0.000091;shakerSort
97;1960;3455;0.000072;shakerSort
98;2478;3790;0.000091;shakerSort
99;2583;4060;0.000140;shakerSort
100;2589;4200;0.000135;shakerSort
101;2490;3900;0.000134;shakerSort
102;2630;4190;0.000139;shakerSort
103;2660;4055;0.000108;shakerSort
104;2542;3896;0.000095;shakerSort
105;2941;4631;0.000161;shakerSort
106;2913;4650;0.000144;shakerSort
107;2923;4524;0.000144;shakerSort
108;3057;4680;0.000100;shakerSort
109;3064;4740;0.000129;shakerSort
110;3043;4898;0.000106;shakerSort
111;3080;5009;0.000164;shakerSort
112;3339;4972;0.000167;shakerSort
113;3705;5503;0.000138;shakerSort
114;3422;5440;0.000111;shakerSort
115;3332;5155;0.000123;shakerSort
116;3224;5216;0.000128;shakerSort
117;3356;5277;0.000113;shakerSort
118;3370;5558;0.000168;shakerSort
119;3636;5729;0.000163;shakerSort
120;3998;6142;0.000134;shakerSort
121;3329;5336;0.000159;shakerSort
122;3688;6192;0.000129;shakerSort
123;3853;6052;0.000155;shakerSort
124;3581;5640;0.000196;shakerSort
125;4059;6355;0.000163;shakerSort
126;4339;6256;0.000162;shakerSort
127;4200;6497;0.000152;shakerSort
128;4200;6392;0.000258;shakerSort
129;4106;6753;0.000153;shakerSort
130;4233;6590;0.000148;shakerSort
131;3851;5916;0.000132;shakerSort
132;4505;6852;0.000216;shakerSort
133;3757;6107;0.000147;shakerSort
134;4111;6528;0.000146;shakerSort
135;4242;6732;0.000236;shakerSort
136;4640;7070;0.000251;shakerSort
137;4812;7927;0.000185;shakerSort
138;4682;7954;0.000165;shakerSort
139;4421;6996;0.000171;shakerSort
140;5425;8000;0.000209;shakerSort
141;5286;8200;0.000196;shakerSort
142;5036;8342;0.000190;shakerSort
143;4959;7913;0.000190;shakerSort
144;5239;8190;0.000200;shakerSort
145;5626;8465;0.000212;shakerSort
146;5302;8208;0.000264;shakerSort
147;5334;8140;0.000223;shakerSort
148;5509;9152;0.000188;shakerSort
149;5338;8288;0.000191;shakerSort
150;5669;8800;0.000200;shakerSort
151;5649;9416;0.000214;shakerSort
152;5458;8510;0.000193;shakerSort
153;5444;8663;0.000246;shakerSort
154;6081;9338;0.000215;shakerSort
155;6244;9348;0.000305;shakerSort
156;5697;8556;0.000203;shakerSort
157;6482;10147;0.000251;shakerSort
158;5936;9440;0.000219;shakerSort
159;6159;9753;0.000285;shakerSort
160;6611;10062;0.000248;shakerSort
161;6340;9761;0.000235;shakerSort
162;6180;9594;0.000218;shakerSort
163;6843;10835;0.000260;shakerSort
164;6600;10248;0.000262;shakerSort
165;6818;10648;0.000289;shakerSort
166;7103;10250;0.000245;shakerSort
167;7533;11564;0.000288;shakerSort
168;6847;10992;0.000244;shakerSort
169;7323;11900;0.000266;shakerSort
170;7164;11006;0.000255;shakerSort
171;6885;11500;0.000248;shakerSort
172;7791;12054;0.000275;shakerSort
173;7269;11437;0.000236;shakerSort
174;7495;11776;0.000275;shakerSort
175;7490;12032;0.000252;shakerSort
176;7066;10976;0.000248;shakerSort
177;7850;12052;0.000297;shakerSort
178;8244;13178;0.000293;shakerSort
179;8344;12659;0.000304;shakerSort
180;8060;12150;0.000271;shakerSort
181;8633;12936;0.000339;shakerSort
182;8075;12512;0.000294;shakerSort
183;8878;14224;0.000467;shakerSort
184;7626;11928;0.000394;shakerSort
185;7763;12311;0.000264;shakerSort
186;8747;13514;0.000317;shakerSort
187;8560;13700;0.000279;shakerSort
188;9246;14144;0.000313;shakerSort
189;8586;13900;0.000309;shakerSort
190;9435;14688;0.000320;shakerSort
191;9145;14369;0.000322;shakerSort
192;9386;14200;0.000321;shakerSort
193;9458;14575;0.000311;shakerSort
194;9284;14858;0.000336;shakerSort
195;9424;14872;0.000326;shakerSort
196;9404;14884;0.000330;shakerSort
197;9263;14405;0.000446;shakerSort
198;8811;14400;0.000307;shakerSort
199;9126;14496;0.000356;shakerSort
200;9670;14382;0.000324;shakerSort
201;9702;15399;0.000528;shakerSort
202;10879;16618;0.000375;shakerSort
203;9788;14664;0.000342;shakerSort
204;10762;16390;0.000370;shakerSort
205;10511;16963;0.000384;shakerSort
206;9755;15386;0.000345;shakerSort
207;10061;15593;0.000357;shakerSort
208;10703;16632;0.000415;shakerSort
209;10888;16740;0.000397;shakerSort
210;12326;18522;0.000430;shakerSort
211;10601;16100;0.000465;shakerSort
212;11707;17572;0.000405;shakerSort
213;11472;18077;0.000393;shakerSort
214;11473;17798;0.000388;shakerSort
215;11408;17705;0.000402;shakerSort
216;11372;17920;0.000396;shakerSort
217;11129;17713;0.000400;shakerSort
218;12390;18560;0.000420;shakerSort
219;12718;18981;0.000457;shakerSort
220;11962;18260;0.000431;shakerSort
221;12086;18260;0.000451;shakerSort
222;11968;18592;0.000389;shakerSort
223;12235;19560;0.000411;shakerSort
224;13137;20286;0.000496;shakerSort
225;12311;19695;0.000654;shakerSort
226;12270;19266;0.000436;shakerSort
227;13034;19824;0.000591;shakerSort
228;12277;19720;0.000499;shakerSort
229;13561;20603;0.000600;shakerSort
230;13291;20832;0.000710;shakerSort
231;13034;20068;0.000468;shakerSort
232;14062;21188;0.000731;shakerSort
233;13967;22145;0.000503;shakerSort
234;13966;21218;0.000457;shakerSort
235;13593;22205;0.000462;shakerSort
236;14407;22544;0.000489;shakerSort
237;12470;19504;0.000424;shakerSort
238;14806;23018;0.000782;shakerSort
239;13916;22511;0.000648;shakerSort
240;13818;20736;0.000486;shakerSort
241;14806;22880;0.000516;shakerSort
242;14473;22320;0.000511;shakerSort
243;14530;22797;0.000503;shakerSort
244;15041;22568;0.000574;shakerSort
245;15064;23168;0.000520;shakerSort
246;14541;23760;0.000694;shakerSort
247;16529;24887;0.000532;shakerSort
248;15349;23310;0.000519;shakerSort
249;16118;24616;0.000832;shakerSort
250;15052;23438;0.000783;shakerSort
251;16717;25451;0.000640;shakerSort
252;15986;23814;0.000515;shakerSort
253;15841;24563;0.000740;shakerSort
254;16644;26098;0.000692;shakerSort
255;15377;24321;0.000551;shakerSort
256;15554;24448;0.000538;shakerSort
257;15759;24180;0.000544;shakerSort
258;16792;25344;0.000683;shakerSort
259;16832;26460;0.000798;shakerSort
260;18234;26358;0.000607;shakerSort
261;15336;23836;0.000526;shakerSort
262;16238;25210;0.000593;shakerSort
263;16925;26520;0.000730;shakerSort
264;16764;25600;0.000559;shakerSort
265;18804;29281;0.000807;shakerSort
266;17422;26666;0.000944;shakerSort
267;18884;29260;0.000694;shakerSort
268;18629;28712;0.000778;shakerSort
269;18638;28116;0.000775;shakerSort
270;17544;26082;0.000932;shakerSort
271;18982;28529;0.001005;shakerSort
272;19318;29304;0.001032;shakerSort
273;19069;28815;0.000653;shakerSort
274;18737;29088;0.000694;shakerSort
275;19526;29232;0.001088;shakerSort
276;19467;30276;0.001062;shakerSort
277;18529;28565;0.000696;shakerSort
278;19861;29930;0.000669;shakerSort
279;18044;28839;0.000744;shakerSort
280;19585;30088;0.000793;shakerSort
281;19383;30096;0.000671;shakerSort
282;19991;29822;0.000690;shakerSort
283;19585;29963;0.000726;shakerSort
284;18921;29376;0.000795;shakerSort
285;20032;31365;0.000681;shakerSort
286;19206;30386;0.000759;shakerSort
287;20694;32207;0.000718;shakerSort
288;22494;33280;0.000773;shakerSort
289;20899;31820;0.000706;shakerSort
290;20766;32528;0.000694;shakerSort
291;22488;33891;0.000780;shakerSort
292;23121;34052;0.000788;shakerSort
293;20628;32984;0.000902;shakerSort
294;22683;33418;0.000752;shakerSort
295;21537;33852;0.000731;shakerSort
296;21844;34560;0.000762;shakerSort
297;21392;33004;0.000759;shakerSort
298;19675;31118;0.000791;shakerSort
299;23760;36763;0.001073;shakerSort
300;22778;34488;0.001237;shakerSort
301;22085;33133;0.001047;shakerSort
302;23553;36354;0.001290;shakerSort
303;22823;36927;0.001221;shakerSort
304;24184;36686;0.001115;shakerSort
305;24468;37265;0.001124;shakerSort
306;22324;34178;0.001094;shakerSort
307;23366;36173;0.001171;shakerSort
308;23100;35728;0.001187;shakerSort
309;23761;36491;0.001102;shakerSort
310;24112;37098;0.001146;shakerSort
311;25343;38279;0.001110;shakerSort
312;24512;38160;0.001113;shakerSort
313;24522;38327;0.000910;shakerSort
314;23480;37286;0.000934;shakerSort
315;23221;38212;0.001200;shakerSort
316;25838;38528;0.001357;shakerSort
317;24130;39587;0.001397;shakerSort
318;25781;38238;0.001301;shakerSort
319;24906;38240;0.001332;shakerSort
320;24748;38240;0.001251;shakerSort
321;26510;41580;0.001528;shakerSort
322;26361;39984;0.001387;shakerSort
323;27314;43187;0.001373;shakerSort
324;26623;41388;0.001395;shakerSort
325;26469;40800;0.001159;shakerSort
326;26838;40970;0.001346;shakerSort
327;26325;41452;0.001346;shakerSort
328;26377;41310;0.001270;shakerSort
329;27336;42416;0.001358;shakerSort
330;29650;44650;0.001645;shakerSort
331;27669;42613;0.001162;shakerSort
332;26894;41990;0.001214;shakerSort
333;27295;42484;0.001080;shakerSort
334;28240;43454;0.001361;shakerSort
335;28296;44408;0.001521;shakerSort
336;27943;44124;0.001371;shakerSort
337;28765;44460;0.001208;shakerSort
338;29206;44322;0.001448;shakerSort
339;27557;43180;0.001482;shakerSort
340;29596;45160;0.001090;shakerSort
341;28678;44196;0.000995;shakerSort
342;28668;45682;0.001185;shakerSort
343;28198;43860;0.001380;shakerSort
344;30113;45224;0.001532;shakerSort
345;29486;45735;0.001103;shakerSort
346;30499;46410;0.001342;shakerSort
347;27912;44540;0.001268;shakerSort
348;29341;44532;0.001134;shakerSort
349;31279;48576;0.001487;shakerSort
350;29561;46630;0.001073;shakerSort
351;31883;48479;0.001180;shakerSort
352;32184;47840;0.001553;shakerSort
353;30657;47855;0.001653;shakerSort
354;30621;48880;0.001661;shakerSort
355;30483;46085;0.001308;shakerSort
356;32630;47880;0.001205;shakerSort
357;30470;48060;0.001069;shakerSort
358;33057;50634;0.001453;shakerSort
359;32902;49820;0.001142;shakerSort
360;31191;48780;0.001089;shakerSort
361;31600;49319;0.001110;shakerSort
362;32472;50210;0.001164;shakerSort
363;33526;50920;0.001150;shakerSort
364;33096;51798;0.001139;shakerSort
365;33527;51125;0.001204;shakerSort
366;33641;52866;0.001197;shakerSort
367;32941;50964;0.001180;shakerSort
368;34732;52574;0.001375;shakerSort
369;35977;54959;0.001522;shakerSort
370;35020;52962;0.001440;shakerSort
371;33772;52440;0.001188;shakerSort
372;35133;54742;0.001210;shakerSort
373;35174;52820;0.001228;shakerSort
374;35898;54800;0.001402;shakerSort
375;37163;57028;0.001271;shakerSort
376;35470;53760;0.001229;shakerSort
377;36961;56615;0.001289;shakerSort
378;35454;53582;0.001261;shakerSort
379;34717;53003;0.001197;shakerSort
380;36002;55088;0.001943;shakerSort
381;37582;56916;0.001349;shakerSort
382;32338;50702;0.001791;shakerSort
383;35015;55104;0.001847;shakerSort
384;35944;54910;0.001959;shakerSort
385;36004;56063;0.001985;shakerSort
386;38804;58834;0.002092;shakerSort
387;37402;58504;0.002060;shakerSort
388;36471;57788;0.001994;shakerSort
389;36939;55860;0.001303;shakerSort
390;40022;59122;0.001374;shakerSort
391;37428;56240;0.001350;shakerSort
392;39376;59160;0.001925;shakerSort
393;37062;57225;0.002035;shakerSort
394;38914;58016;0.002130;shakerSort
395;38027;59963;0.002093;shakerSort
396;38435;59004;0.001841;shakerSort
397;39138;60755;0.001344;shakerSort
398;37898;57778;0.001544;shakerSort
399;38581;59800;0.001974;shakerSort
400;39940;61182;0.001880;shakerSort
401;40553;61193;0.001822;shakerSort
402;39441;59994;0.001524;shakerSort
403;41885;63155;0.002285;shakerSort
404;41961;65046;0.002016;shakerSort
405;41259;64528;0.002099;shakerSort
406;41243;62618;0.002161;shakerSort
407;40123;62017;0.004208;shakerSort
408;43895;66120;0.002281;shakerSort
409;41428;63641;0.002373;shakerSort
410;43250;66752;0.002691;shakerSort
411;43044;66029;0.002185;shakerSort
412;41178;64064;0.002013;shakerSort
413;42418;64883;0.002287;shakerSort
414;42123;65296;0.002306;shakerSort
