0;0;0;0.000000;exchangeSort
1;0;0;0.000001;exchangeSort
2;1;2;0.000001;exchangeSort
3;3;5;0.000003;exchangeSort
4;3;9;0.000002;exchangeSort
5;6;14;0.000002;exchangeSort
6;2;20;0.000004;exchangeSort
7;6;27;0.000003;exchangeSort
8;16;35;0.000002;exchangeSort
9;15;44;0.000002;exchangeSort
10;11;54;0.000001;exchangeSort
11;30;65;0.000003;exchangeSort
12;27;77;0.000003;exchangeSort
13;42;90;0.000003;exchangeSort
14;49;104;0.000003;exchangeSort
15;55;119;0.000004;exchangeSort
16;72;135;0.000004;exchangeSort
17;77;152;0.000005;exchangeSort
18;79;170;0.000006;exchangeSort
19;108;189;0.000008;exchangeSort
20;73;209;0.000006;exchangeSort
21;101;230;0.000007;exchangeSort
22;137;252;0.000009;exchangeSort
23;141;275;0.000009;exchangeSort
24;121;299;0.000010;exchangeSort
25;158;324;0.000010;exchangeSort
26;173;350;0.000011;exchangeSort
27;157;377;0.000010;exchangeSort
28;179;405;0.000011;exchangeSort
29;173;434;0.000008;exchangeSort
30;212;464;0.000012;exchangeSort
31;231;495;0.000014;exchangeSort
32;244;527;0.000010;exchangeSort
33;226;560;0.000010;exchangeSort
34;368;594;0.000018;exchangeSort
35;335;629;0.000021;exchangeSort
36;309;665;0.000017;exchangeSort
37;306;702;0.000020;exchangeSort
38;373;740;0.000019;exchangeSort
39;396;779;0.000016;exchangeSort
40;328;819;0.000027;exchangeSort
41;460;860;0.000023;exchangeSort
42;349;902;0.000020;exchangeSort
43;434;945;0.000017;exchangeSort
44;515;989;0.000024;exchangeSort
45;405;1034;0.000025;exchangeSort
46;559;1080;0.000024;exchangeSort
47;538;1127;0.000026;exchangeSort
48;550;1175;0.000032;exchangeSort
49;560;1224;0.000033;exchangeSort
50;564;1274;0.000033;exchangeSort
51;677;1325;0.000039;exchangeSort
52;719;1377;0.000040;exchangeSort
53;658;1430;0.000037;exchangeSort
54;721;1484;0.000039;exchangeSort
55;721;1539;0.000032;exchangeSort
56;694;1595;0.000041;exchangeSort
57;709;1652;0.000043;exchangeSort
58;887;1710;0.000048;exchangeSort
59;952;1769;0.000051;exchangeSort
60;810;1829;0.000031;exchangeSort
61;831;1890;0.000047;exchangeSort
62;897;1952;0.000051;exchangeSort
63;869;2015;0.000048;exchangeSort
64;1115;2079;0.000046;exchangeSort
65;1008;2144;0.000040;exchangeSort
66;1215;2210;0.000042;exchangeSort
67;1030;2277;0.000037;exchangeSort
