Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
15100;0;114012549;1.201652;exchangeSort
15200;0;115527599;1.177330;exchangeSort
15300;0;117052649;1.250693;exchangeSort
15400;0;118587699;0.997778;exchangeSort
15500;0;120132749;0.990600;exchangeSort
15600;0;121687799;1.021162;exchangeSort
15700;0;123252849;1.043903;exchangeSort
15800;0;124827899;1.030887;exchangeSort
15900;0;126412949;1.043572;exchangeSort
16000;0;128007999;1.054936;exchangeSort
16100;0;129613049;1.065120;exchangeSort
16200;0;131228099;1.085846;exchangeSort
16300;0;132853149;1.093079;exchangeSort
16400;0;134488199;1.106810;exchangeSort
16500;0;136133249;1.130285;exchangeSort
16600;0;137788299;1.140316;exchangeSort
16700;0;139453349;1.149852;exchangeSort
16800;0;141128399;1.161554;exchangeSort
16900;0;142813449;1.177506;exchangeSort
17000;0;144508499;1.188415;exchangeSort
17100;0;146213549;1.200285;exchangeSort
17200;0;147928599;1.220909;exchangeSort
0;0;0;0.000002;exchangeSort
1000;0;500499;0.009752;exchangeSort
2000;0;2000999;0.016820;exchangeSort
3000;0;4501499;0.040133;exchangeSort
4000;0;8001999;0.075226;exchangeSort
5000;0;12502499;0.106656;exchangeSort
6000;0;18002999;0.154219;exchangeSort
7000;0;24503499;0.210919;exchangeSort
8000;0;32003999;0.286528;exchangeSort
9000;0;40504499;0.340008;exchangeSort
10000;0;50004999;0.376543;exchangeSort
11000;0;60505499;0.526027;exchangeSort
12000;0;72005999;0.611120;exchangeSort
13000;0;84506499;0.744993;exchangeSort
14000;0;98006999;1.062583;exchangeSort
15000;0;112507499;0.816092;exchangeSort
16000;0;128007999;0.624341;exchangeSort
17000;0;144508499;0.577842;exchangeSort
18000;0;162008999;0.673771;exchangeSort
19000;0;180509499;0.766138;exchangeSort
20000;0;200009999;0.889796;exchangeSort
21000;0;220510499;1.072784;exchangeSort
22000;0;242010999;1.214921;exchangeSort
23000;0;264511499;1.257385;exchangeSort
24000;0;288011999;1.250316;exchangeSort
25000;0;312512499;1.380531;exchangeSort
26000;0;338012999;1.480125;exchangeSort
27000;0;364513499;1.479773;exchangeSort
28000;0;392013999;1.614637;exchangeSort
29000;0;420514499;1.714649;exchangeSort
30000;0;450014999;1.829098;exchangeSort
31000;0;480515499;1.912005;exchangeSort
32000;0;512015999;2.020100;exchangeSort
33000;0;544516499;2.128648;exchangeSort
