Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
16900;0;16899;0.000144;insertionSort
17000;0;16999;0.000144;insertionSort
17100;0;17099;0.000148;insertionSort
17200;0;17199;0.000146;insertionSort
17300;0;17299;0.000151;insertionSort
17400;0;17399;0.000167;insertionSort
17500;0;17499;0.000148;insertionSort
17600;0;17599;0.000153;insertionSort
17700;0;17699;0.000171;insertionSort
17800;0;17799;0.000151;insertionSort
17900;0;17899;0.000157;insertionSort
18000;0;17999;0.000394;insertionSort
18100;0;18099;0.000155;insertionSort
18200;0;18199;0.000192;insertionSort
18300;0;18299;0.000156;insertionSort
18400;0;18399;0.000175;insertionSort
18500;0;18499;0.000156;insertionSort
18600;0;18599;0.000159;insertionSort
18700;0;18699;0.000159;insertionSort
18800;0;18799;0.000160;insertionSort
18900;0;18899;0.000173;insertionSort
19000;0;18999;0.000221;insertionSort
19100;0;19099;0.000320;insertionSort
19200;0;19199;0.000176;insertionSort
19300;0;19299;0.000170;insertionSort
19400;0;19399;0.000163;insertionSort
19500;0;19499;0.000190;insertionSort
19600;0;19599;0.000168;insertionSort
19700;0;19699;0.000707;insertionSort
19800;0;19799;0.000166;insertionSort
19900;0;19899;0.000248;insertionSort
20000;0;19999;0.000176;insertionSort
20100;0;20099;0.000198;insertionSort
20200;0;20199;0.000172;insertionSort
20300;0;20299;0.000175;insertionSort
20400;0;20399;0.000195;insertionSort
20500;0;20499;0.000175;insertionSort
20600;0;20599;0.000176;insertionSort
20900;0;20899;0.000177;insertionSort
21000;0;20999;0.000182;insertionSort
21100;0;21099;0.000180;insertionSort
21200;0;21199;0.000181;insertionSort
21300;0;21299;0.000183;insertionSort
21400;0;21399;0.000317;insertionSort
21500;0;21499;0.000181;insertionSort
21600;0;21599;0.000188;insertionSort
21700;0;21699;0.000184;insertionSort
21800;0;21799;0.000186;insertionSort
21900;0;21899;0.000218;insertionSort
22000;0;21999;0.000185;insertionSort
22100;0;22099;0.000266;insertionSort
22200;0;22199;0.000190;insertionSort
22300;0;22299;0.000202;insertionSort
22400;0;22399;0.000225;insertionSort
22500;0;22499;0.000190;insertionSort
22600;0;22599;0.000226;insertionSort
22700;0;22699;0.000191;insertionSort
22800;0;22799;0.000193;insertionSort
22900;0;22899;0.000202;insertionSort
23000;0;22999;0.000337;insertionSort
23100;0;23099;0.000197;insertionSort
23200;0;23199;0.000195;insertionSort
23300;0;23299;0.000199;insertionSort
23400;0;23399;0.000255;insertionSort
23500;0;23499;0.000225;insertionSort
23600;0;23599;0.000215;insertionSort
23700;0;23699;0.000271;insertionSort
23800;0;23799;0.000199;insertionSort
23900;0;23899;0.000200;insertionSort
24000;0;23999;0.000204;insertionSort
24100;0;24099;0.000205;insertionSort
24200;0;24199;0.000235;insertionSort
24300;0;24299;0.000205;insertionSort
24400;0;24399;0.000242;insertionSort
24500;0;24499;0.000310;insertionSort
24600;0;24599;0.000697;insertionSort
24700;0;24699;0.000212;insertionSort
24800;0;24799;0.000213;insertionSort
24900;0;24899;0.000209;insertionSort
25000;0;24999;0.000216;insertionSort
25100;0;25099;0.000217;insertionSort
25200;0;25199;0.000213;insertionSort
25300;0;25299;0.000214;insertionSort
25400;0;25399;0.000226;insertionSort
25500;0;25499;0.000224;insertionSort
25600;0;25599;0.000259;insertionSort
25700;0;25699;0.000214;insertionSort
25800;0;25799;0.000335;insertionSort
26100;0;26099;0.001058;insertionSort
26200;0;26199;0.000222;insertionSort
26300;0;26299;0.000264;insertionSort
26400;0;26399;0.000244;insertionSort
26500;0;26499;0.000925;insertionSort
26600;0;26599;0.000228;insertionSort
26700;0;26699;0.000247;insertionSort
26800;0;26799;0.000288;insertionSort
26900;0;26899;0.000226;insertionSort
27000;0;26999;0.000318;insertionSort
27100;0;27099;0.000252;insertionSort
27200;0;27199;0.000231;insertionSort
27300;0;27299;0.000230;insertionSort
27400;0;27399;0.000230;insertionSort
27500;0;27499;0.000233;insertionSort
27600;0;27599;0.000234;insertionSort
27700;0;27699;0.000264;insertionSort
27800;0;27799;0.000751;insertionSort
27900;0;27899;0.000235;insertionSort
28000;0;27999;0.000237;insertionSort
28100;0;28099;0.000365;insertionSort
28200;0;28199;0.000239;insertionSort
28300;0;28299;0.000244;insertionSort
28400;0;28399;0.000443;insertionSort
28500;0;28499;0.000243;insertionSort
28600;0;28599;0.000264;insertionSort
28700;0;28699;0.000246;insertionSort
28800;0;28799;0.000275;insertionSort
28900;0;28899;0.000300;insertionSort
29000;0;28999;0.000289;insertionSort
29100;0;29099;0.000248;insertionSort
29200;0;29199;0.000266;insertionSort
29300;0;29299;0.000504;insertionSort
29400;0;29399;0.000275;insertionSort
29500;0;29499;0.000378;insertionSort
29600;0;29599;0.000259;insertionSort
29700;0;29699;0.000265;insertionSort
29800;0;29799;0.000251;insertionSort
29900;0;29899;0.000254;insertionSort
30000;0;29999;0.000277;insertionSort
30100;0;30099;0.000274;insertionSort
30200;0;30199;0.000304;insertionSort
30300;0;30299;0.000257;insertionSort
30400;0;30399;0.000256;insertionSort
30500;0;30499;0.000256;insertionSort
30600;0;30599;0.000389;insertionSort
30700;0;30699;0.000263;insertionSort
30800;0;30799;0.000270;insertionSort
30900;0;30899;0.000258;insertionSort
31000;0;30999;0.000261;insertionSort
31100;0;31099;0.000678;insertionSort
31200;0;31199;0.000270;insertionSort
31300;0;31299;0.000265;insertionSort
31600;0;31599;0.000281;insertionSort
31700;0;31699;0.000325;insertionSort
31800;0;31799;0.000268;insertionSort
31900;0;31899;0.000273;insertionSort
32000;0;31999;0.000271;insertionSort
32100;0;32099;0.000268;insertionSort
32200;0;32199;0.000315;insertionSort
32300;0;32299;0.000272;insertionSort
32400;0;32399;0.000479;insertionSort
32500;0;32499;0.000735;insertionSort
32600;0;32599;0.000276;insertionSort
32700;0;32699;0.000286;insertionSort
32800;0;32799;0.000279;insertionSort
32900;0;32899;0.000280;insertionSort
33000;0;32999;0.000327;insertionSort
33100;0;33099;0.000278;insertionSort
33200;0;33199;0.000301;insertionSort
33300;0;33299;0.000329;insertionSort
33400;0;33399;0.000297;insertionSort
33500;0;33499;0.000318;insertionSort
33600;0;33599;0.000307;insertionSort
33700;0;33699;0.000285;insertionSort
33800;0;33799;0.000292;insertionSort
33900;0;33899;0.000307;insertionSort
34000;0;33999;0.000338;insertionSort
34100;0;34099;0.000282;insertionSort
34200;0;34199;0.000294;insertionSort
34300;0;34299;0.000401;insertionSort
34400;0;34399;0.000297;insertionSort
34500;0;34499;0.000289;insertionSort
34600;0;34599;0.000291;insertionSort
34700;0;34699;0.000287;insertionSort
34800;0;34799;0.000288;insertionSort
34900;0;34899;0.000382;insertionSort
35000;0;34999;0.000399;insertionSort
35100;0;35099;0.000304;insertionSort
35200;0;35199;0.000353;insertionSort
35300;0;35299;0.000351;insertionSort
35400;0;35399;0.000298;insertionSort
35500;0;35499;0.000314;insertionSort
35600;0;35599;0.000367;insertionSort
35700;0;35699;0.000301;insertionSort
35800;0;35799;0.000300;insertionSort
35900;0;35899;0.000303;insertionSort
36000;0;35999;0.000365;insertionSort
36100;0;36099;0.000309;insertionSort
36200;0;36199;0.000306;insertionSort
36300;0;36299;0.000337;insertionSort
36400;0;36399;0.000365;insertionSort
36500;0;36499;0.000475;insertionSort
36700;0;36699;0.000465;insertionSort
36800;0;36799;0.000369;insertionSort
36900;0;36899;0.000302;insertionSort
37000;0;36999;0.000308;insertionSort
37100;0;37099;0.000318;insertionSort
37200;0;37199;0.000323;insertionSort
