Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
65000;1025486;1155485;0.100581;heapSort
65100;1027160;1157359;0.096111;heapSort
65200;1028846;1159245;0.099969;heapSort
65300;1030518;1161117;0.100761;heapSort
65400;1032214;1163013;0.105449;heapSort
65500;1033870;1164869;0.096837;heapSort
65600;1035630;1166829;0.117065;heapSort
65700;1037418;1168817;0.092661;heapSort
65800;1039210;1170809;0.090337;heapSort
65900;1041006;1172805;0.086579;heapSort
66000;1042788;1174787;0.107446;heapSort
66100;1044572;1176771;0.107985;heapSort
66200;1046374;1178773;0.142132;heapSort
66300;1048172;1180771;0.109580;heapSort
66400;1049922;1182721;0.136587;heapSort
66500;1051724;1184723;0.139854;heapSort
66600;1053500;1186699;0.136089;heapSort
66700;1055310;1188709;0.147376;heapSort
66800;1057086;1190685;0.129737;heapSort
66900;1058870;1192669;0.113433;heapSort
67000;1060678;1194677;0.152286;heapSort
67100;1062454;1196653;0.146821;heapSort
67200;1064236;1198635;0.145083;heapSort
67300;1066046;1200645;0.152737;heapSort
67400;1067820;1202619;0.132630;heapSort
67500;1069626;1204625;0.135362;heapSort
67600;1071396;1206595;0.133768;heapSort
67700;1073182;1208581;0.120880;heapSort
67800;1074980;1210579;0.123467;heapSort
67900;1076754;1212553;0.153863;heapSort
68000;1078542;1214541;0.153167;heapSort
68100;1080350;1216549;0.140573;heapSort
68200;1082144;1218543;0.126158;heapSort
68300;1083916;1220515;0.139410;heapSort
68400;1085704;1222503;0.166013;heapSort
68500;1087478;1224477;0.129209;heapSort
68600;1089284;1226483;0.129125;heapSort
68700;1091068;1228467;0.143408;heapSort
68800;1092852;1230451;0.149622;heapSort
68900;1094650;1232449;0.132606;heapSort
69000;1096420;1234419;0.123476;heapSort
69100;1098228;1236427;0.153041;heapSort
69200;1100016;1238415;0.151392;heapSort
69300;1101792;1240391;0.183001;heapSort
69400;1103568;1242367;0.107512;heapSort
69500;1105372;1244371;0.124812;heapSort
69600;1107162;1246361;0.134403;heapSort
69700;1108956;1248355;0.121387;heapSort
69800;1110732;1250331;0.102137;heapSort
69900;1112542;1252341;0.174402;heapSort
70000;1114302;1254301;0.156128;heapSort
70100;1116092;1256291;0.192713;heapSort
70200;1117880;1258279;0.139545;heapSort
70300;1119702;1260301;0.144340;heapSort
70400;1121478;1262277;0.130445;heapSort
70500;1123248;1264247;0.130227;heapSort
70600;1125066;1266265;0.136486;heapSort
70700;1126828;1268227;0.132835;heapSort
70800;1128612;1270211;0.186623;heapSort
70900;1130414;1272213;0.109432;heapSort
71000;1132184;1274183;0.147602;heapSort
71100;1133992;1276191;0.142367;heapSort
71200;1135772;1278171;0.124175;heapSort
71300;1137558;1280157;0.121968;heapSort
71400;1139356;1282155;0.136212;heapSort
71500;1141150;1284149;0.156669;heapSort
71600;1142942;1286141;0.138550;heapSort
71700;1144724;1288123;0.134427;heapSort
71800;1146510;1290109;0.183127;heapSort
71900;1148296;1292095;0.160322;heapSort
72000;1150062;1294061;0.123748;heapSort
72100;1151866;1296065;0.161322;heapSort
72200;1153656;1298055;0.098795;heapSort
72300;1155444;1300043;0.151820;heapSort
72400;1157246;1302045;0.122753;heapSort
72500;1159022;1304021;0.137291;heapSort
72600;1160814;1306013;0.145812;heapSort
72700;1162592;1307991;0.204349;heapSort
72800;1164390;1309989;0.138229;heapSort
72900;1166164;1311963;0.138283;heapSort
73000;1167956;1313955;0.152400;heapSort
73100;1169762;1315961;0.195747;heapSort
73200;1171554;1317953;0.159636;heapSort
73300;1173324;1319923;0.127205;heapSort
73400;1175126;1321925;0.146335;heapSort
73500;1176924;1323923;0.199561;heapSort
73600;1178702;1325901;0.188387;heapSort
73700;1180508;1327907;0.157632;heapSort
73800;1182264;1329863;0.160347;heapSort
73900;1184038;1331837;0.183189;heapSort
74000;1185846;1333845;0.223488;heapSort
